estid,dayOfMonth,timeOfDay,dayOfWeek,domain_category,url_category
ZHoAAmVlYWYAAAAIA6rVAw==,8,1,6,16,21
ZHoAAmVlYWYAAAAIA6rVAw==,18,2,2,16,8
ZHoAAmVlYWYAAAAIA6rVAw==,28,1,5,22,12
ZHoAAmVlYWYAAAAIA6rVAw==,17,1,1,16,15
ZHoAAmVlYWYAAAAIA6rVAw==,17,1,1,16,21
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,22,7
ZHoAAmVlYWYAAAAIA6rVAw==,19,1,3,4,15
ZHoAAmVlYWYAAAAIA6rVAw==,27,1,4,22,7
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,24,0
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,24,21
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,24,7
ZHoAAmVlYWYAAAAIA6rVAw==,9,1,0,16,12
ZHoAAmVlYWYAAAAIA6rVAw==,13,1,4,16,21
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,16,15
ZHoAAmVlYWYAAAAIA6rVAw==,8,1,6,16,21
ZHoAAmVlYWYAAAAIA6rVAw==,8,1,6,16,15
ZHoAAmVlYWYAAAAIA6rVAw==,20,1,4,22,7
ZHoAAmVlYWYAAAAIA6rVAw==,15,1,6,22,7
ZHoAAmVlYWYAAAAIA6rVAw==,13,1,4,16,15
ZHoAAmVlYWYAAAAIA6rVAw==,15,1,6,22,21
ZHoAAmVlYWYAAAAIA6rVAw==,11,2,2,22,0
ZHoAAmVlYWYAAAAIA6rVAw==,25,1,2,22,21
ZHoAAmVlYWYAAAAIA6rVAw==,13,1,4,22,21
ZHoAAmVlYWYAAAAIA6rVAw==,12,1,3,22,21
ZHoAAmVlYWYAAAAIA6rVAw==,9,1,0,16,12
ZHoAAmVlYWYAAAAIA6rVAw==,14,1,5,22,7
ZHoAAmVlYWYAAAAIA6rVAw==,19,1,3,16,21
ZHoAAmVlYWYAAAAIA6rVAw==,14,1,5,22,21
ZHoAAmVlYWYAAAAIA6rVAw==,23,1,0,16,15
ZHoAAmVlYWYAAAAIA6rVAw==,19,1,3,22,0
ZHoAAmVlYWYAAAAIA6rVAw==,19,1,3,22,0
ZHoAAmVqd40AAAAJAz3VAw==,20,1,4,5,15
ZHoAAmVqd40AAAAJAz3VAw==,19,1,3,15,14
ZHoAAmVqd40AAAAJAz3VAw==,19,0,3,15,14
ZHoAAmVqd40AAAAJAz3VAw==,11,1,2,15,14
ZHoAAmVqd40AAAAJAz3VAw==,28,1,5,15,14
ZHoAAmVqd40AAAAJAz3VAw==,20,1,4,5,12
ZHoAAmWK0X4AAAAJIj3fAw==,5,1,6,10,7
ZHoAAmWK0X4AAAAJIj3fAw==,25,0,2,15,8
ZHoAAmWK0X4AAAAJIj3fAw==,25,0,2,15,22
ZHoAAmWK0X4AAAAJIj3fAw==,25,0,2,15,8
ZHoAAmWK0X4AAAAJIj3fAw==,5,1,6,10,7
ZHoAAmWLdygAAAAIBAcaAw==,28,1,5,13,13
ZHoAAmWLdygAAAAIBAcaAw==,1,1,2,15,22
