estid,os,deviceType,li_age,li_gender,li_income,city_location,city_size,city_tech,city_urban,organization
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEGQsqIYAAAAJQxN2Aw==,4,0,3,0,2,2,1,0,2,2
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWQoYeEAAAAJJ6N0Aw==,0,1,3,0,2,1,1,0,1,0
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGYAEWRGjQgAAAAIBuCUAw==,4,0,5,0,4,0,2,0,1,1
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2RlbYAAAAAIIOPyAw==,0,0,3,1,1,3,0,1,2,0
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2TEapIAAAAIAxS8Aw==,0,1,1,0,5,0,1,0,1,3
ZGaAA2V3SkgAAAAICsH9Aw==,0,1,1,0,2,2,0,0,1,0
ZGaAA2V3SkgAAAAICsH9Aw==,0,1,1,0,2,2,0,0,1,0
ZGaAA2V3SkgAAAAICsH9Aw==,0,1,1,0,2,2,0,0,1,0
ZGaAA2V3SkgAAAAICsH9Aw==,0,1,1,0,2,2,0,0,1,0
ZGaAA2V3SkgAAAAICsH9Aw==,0,1,1,0,2,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWV1wSIAAAAIBIzSAw==,0,1,2,1,5,2,0,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAAWVv7GAAAAAICz3VAw==,0,1,3,1,0,0,1,0,1,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2V6rpAAAAAIMpNeAw==,4,0,2,0,5,3,0,1,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaAB2Vtzh8AAAAJFIPiAw==,0,1,5,1,2,0,0,0,2,0
ZGaACGWEdmgAAAAIDlsEAw==,0,1,3,1,3,3,0,0,2,0
ZGaACGWEdmgAAAAIDlsEAw==,0,1,3,1,3,3,0,0,2,0
ZGaACGWEdmgAAAAIDlsEAw==,0,1,3,1,3,3,0,0,2,0
ZGaACGWEdmgAAAAIDlsEAw==,0,1,3,1,3,3,0,0,2,0
ZGaACGWEdmgAAAAIDlsEAw==,0,1,3,1,3,3,0,0,2,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2P3H3IAAAAIIfIYAw==,0,1,4,1,0,2,2,0,1,0
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PJbe8AAAAIIMhdAw==,4,0,2,1,0,3,0,1,2,2
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2PQlpcAAAAIQAo4Aw==,0,1,0,1,2,1,2,0,0,3
ZGcAA2R3/dkAAAAJPhUeAw==,0,1,2,0,1,0,2,0,1,0
ZGcAA2R3/dkAAAAJPhUeAw==,0,1,2,0,1,0,2,0,1,0
ZGcAA2R3/dkAAAAJPhUeAw==,0,1,2,0,1,0,2,0,1,0
ZGcAA2R3/dkAAAAJPhUeAw==,0,1,2,0,1,0,2,0,1,0
ZGcAA2S5pjUAAAAIB8oLAw==,0,1,5,0,2,1,0,1,1,0
ZGcAA2S5pjUAAAAIB8oLAw==,0,1,5,0,2,1,0,1,1,0
ZGcAA2S5pjUAAAAIB8oLAw==,0,1,5,0,2,1,0,1,1,0
ZGcAA2S5pjUAAAAIB8oLAw==,0,1,5,0,2,1,0,1,1,0
ZGcAA2S5pjUAAAAIB8oLAw==,0,1,5,0,2,1,0,1,1,0
ZGcAA2SI5MoAAAAIHv44Aw==,0,1,5,1,0,3,1,0,1,0
ZGcAA2SI5MoAAAAIHv44Aw==,0,1,5,1,0,3,1,0,1,0
ZGcAA2SI5MoAAAAIHv44Aw==,0,1,5,1,0,3,1,0,1,0
ZGcAA2SI5MoAAAAIHv44Aw==,0,1,5,1,0,3,1,0,1,0
ZGcAA2SI5MoAAAAIHv44Aw==,0,1,5,1,0,3,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SLKckAAAAIfL9LAw==,0,1,5,0,0,0,1,0,1,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SNuogAAAAIMMXMAw==,0,1,5,1,5,3,0,0,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SQr/cAAAAIC2rnAw==,0,1,5,0,5,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SVut4AAAAIDlOKAw==,0,1,2,1,0,3,0,1,2,0
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2SWhL4AAAAIRqzdAw==,1,0,1,0,0,3,1,0,1,1
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UHsXgAAAAIB6hDAw==,0,1,5,1,0,1,2,0,0,2
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2UM46YAAAAIDo2nAw==,0,1,5,0,2,3,1,1,1,0
ZGcAA2USUmoAAAAJBqZNAw==,0,1,4,1,1,3,1,0,1,0
ZGcAA2USUmoAAAAJBqZNAw==,0,1,4,1,1,3,1,0,1,0
ZGcAA2USUmoAAAAJBqZNAw==,0,1,4,1,1,3,1,0,1,0
ZGcAA2USUmoAAAAJBqZNAw==,0,1,4,1,1,3,1,0,1,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2UrDIEAAAAIEHb0Aw==,4,0,2,0,3,2,0,0,2,0
ZGcAA2VP1QkAAAAKJ4drAw==,0,1,4,0,2,2,0,0,1,0
ZGcAA2VP1QkAAAAKJ4drAw==,0,1,4,0,2,2,0,0,1,0
ZGcAA2VP1QkAAAAKJ4drAw==,0,1,4,0,2,2,0,0,1,0
ZGcAA2VP1QkAAAAKJ4drAw==,0,1,4,0,2,2,0,0,1,0
ZGcAA2VP1QkAAAAKJ4drAw==,0,1,4,0,2,2,0,0,1,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAA2VRT1IAAAAIAz1JAw==,4,0,2,1,3,1,0,0,2,0
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGS3SAoAAAAIM9fZAw==,4,0,4,1,3,2,0,0,1,2
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSQZp0AAAAJDVihAw==,0,1,4,0,4,0,2,0,1,0
ZGcAAGSXSooAAAAJKv3KAw==,0,1,3,1,0,2,0,1,2,1
ZGcAAGSXSooAAAAJKv3KAw==,0,1,3,1,0,2,0,1,2,1
ZGcAAGSXSooAAAAJKv3KAw==,0,1,3,1,0,2,0,1,2,1
ZGcAAGSXSooAAAAJKv3KAw==,0,1,3,1,0,2,0,1,2,1
ZGcAAGSXSooAAAAJKv3KAw==,0,1,3,1,0,2,0,1,2,1
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGScNqIAAAAICH9pAw==,0,1,4,0,3,1,0,0,2,0
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAGVCB3wAAAAIHxvLAw==,4,0,3,0,0,3,0,0,1,1
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWSVECIAAAAJR8a6Aw==,4,0,4,1,4,0,1,0,1,0
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUDSgYAAAAIJDn6Aw==,0,1,4,0,0,0,1,0,1,2
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUReBQAAAAIBRaUAw==,4,0,4,0,1,2,2,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
ZGcAAWUUE2AAAAAIaMHMAw==,0,1,5,1,4,2,0,0,1,0
